,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
12815,Isserstedt,170,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,165
12816,Isserstedt,170,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,127
12817,Isserstedt,170,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,179
12818,Isserstedt,170,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,222
12819,Isserstedt,170,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,157
12820,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1438
12821,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,736
12822,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,702
12823,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1413
12824,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,25
12825,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,245
12826,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,279
12827,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,291
12828,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,356
12829,Cospeda,181,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,267
12830,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,175
12831,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,83
12832,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,92
12833,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,168
12834,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,7
12835,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,31
12836,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,29
12837,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,39
12838,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,39
12839,Lützeroda,182,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,37
12840,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,131
12841,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,61
12842,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,70
12843,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,131
12844,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
12845,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,19
12846,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,10
12847,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,26
12848,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,43
12849,Closewitz,183,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,33
12850,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,865
12851,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,449
12852,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,416
12853,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,858
12854,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,7
12855,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,202
12856,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,104
12857,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,203
12858,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,234
12859,Kunitz,191,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,122
12860,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,54
12861,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,31
12862,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,23
12863,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,52
12864,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
12865,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,11
12866,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,4
12867,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,18
12868,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,6
12869,Laasan,192,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,15
12870,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,406
12871,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,212
12872,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,194
12873,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,404
12874,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
12875,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,74
12876,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,57
12877,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,88
12878,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,100
12879,Jenaprießnitz,201,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,87
12880,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,772
12881,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,382
12882,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,390
12883,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,766
12884,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
12885,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,122
12886,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,91
12887,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,152
12888,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,231
12889,Wogau,202,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,176
12890,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,0
12891,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,0
12892,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,0
12893,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,0
12894,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
12895,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,0
12896,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,0
12897,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,0
12898,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,0
12899,außerhalb / sonstiges / nicht zugeordnet,999,2017-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,0
12900,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,115823
12901,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,57058
12902,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,58765
12903,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,105642
12904,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,10181
12905,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,17196
12906,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,35564
12907,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,20347
12908,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,19212
12909,Jena (gesamt),0,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,23504
12910,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,478
12911,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,246
12912,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,232
12913,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,474
12914,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4
12915,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,82
12916,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,54
12917,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,108
12918,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,120
12919,Ammerbach Ort,11,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,114
12920,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2761
12921,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1384
12922,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1377
12923,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2673
12924,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,88
12925,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,342
12926,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,607
12927,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,464
12928,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,604
12929,Beutenberg / Winzerlaer Straße,12,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,744
12930,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,589
12931,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,291
12932,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,298
12933,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,562
12934,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,27
12935,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,116
12936,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,140
12937,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,138
12938,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,91
12939,Burgau Ort,21,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,104
12940,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,794
12941,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,410
12942,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,384
12943,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,784
12944,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,10
12945,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,107
12946,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,99
12947,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,123
12948,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,207
12949,Ringwiese Flur Burgau,22,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,258
12950,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,604
12951,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,298
12952,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,306
12953,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,593
12954,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,11
12955,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,96
12956,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,111
12957,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,113
12958,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,148
12959,Göschwitz,30,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,136
12960,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5504
12961,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2817
12962,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2687
12963,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,4860
12964,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,644
12965,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,603
12966,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2925
12967,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,987
12968,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,530
12969,Jena-Zentrum,41,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,459
12970,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,9931
12971,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4950
12972,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,4981
12973,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9244
12974,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,687
12975,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1671
12976,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3778
12977,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1904
12978,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1372
12979,Jena-West,42,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1206
12980,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,11301
12981,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,5463
12982,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5838
12983,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,10265
12984,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,1036
12985,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1458
12986,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,4499
12987,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1916
12988,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1469
12989,Jena-Nord,43,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1959
12990,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,9469
12991,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4717
12992,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,4752
12993,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,8834
12994,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,635
12995,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1538
12996,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3655
12997,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1853
12998,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1160
12999,Jena-Süd,44,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1263
13000,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1415
13001,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,847
13002,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,568
13003,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,977
13004,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,438
13005,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,166
13006,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,755
13007,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,242
13008,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,132
13009,Lichtenhain Ort,51,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,120
13010,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1193
13011,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,614
13012,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,579
13013,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1079
13014,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,114
13015,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,143
13016,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,577
13017,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,209
13018,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,137
13019,Mühlenstraße,52,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,127
13020,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1708
13021,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,847
13022,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,861
13023,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1680
13024,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,28
13025,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,295
13026,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,303
13027,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,379
13028,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,326
13029,Lobeda-Altstadt,61,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,405
13030,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,11070
13031,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,5349
13032,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5721
13033,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,8407
13034,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,2663
13035,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1734
13036,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3999
13037,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1391
13038,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1389
13039,Lobeda-West,62,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2557
13040,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6264
13041,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,3069
13042,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3195
13043,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5490
13044,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,774
13045,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,807
13046,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2004
13047,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,910
13048,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,989
13049,Lobeda-Ost,63,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1554
13050,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,832
13051,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,437
13052,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,395
13053,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,783
13054,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,49
13055,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,133
13056,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,185
13057,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,147
13058,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,152
13059,Löbstedt Ort,71,2017-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,215
13060,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6154
13061,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2865
13062,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3289
13063,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5806
13064,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,348
13065,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,810
13066,Nord II,72,2017-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1388
